e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-0.0017803148,-0.0017803148,0.0017803148,0.0017803148,-4.3715032e-16,-4.3715032e-16,-4.36643e-16,-4.36643e-16,0.0017803148,0.0017803148,-0.0022543283,-0.0022543283,-0.00030299677,-0.00030299677,-0.002253993,-0.002253993,-0.00030299677,-0.00030299677,0.00023966365,0.00023966365,2.1126971e-16,2.1126971e-16,0.00010183054,0.00010183054,0.00010183054,0.00010183054,-1.8120113e-17,-1.8120113e-17,-0.0017169817,-0.0017169817,-0.00030299677,-0.00030299677,-0.0017169817,-0.0017169817,-0.00030299677,-0.00030299677,3.0871462e-17,3.0871462e-17,1.9168605e-16,1.9168605e-16,-0.0020199784,-0.0020199784,2.2445195e-16,2.2445195e-16,0.0007383906,0.0007383906,-1.1873161e-17,-1.1873161e-17,-6.3333116e-05,-6.3333116e-05,0.00030299677,0.00030299677,-6.3333116e-05,-6.3333116e-05,0.00030299677,0.00030299677,0.00023966365,0.00023966365,2.1992744e-16,2.1992744e-16,-0.0017803148,-0.0017803148,-0.0017803148,-0.0017803148,-0.00030299677,-0.00030299677,3.3943513e-07,3.3943513e-07,-5.5789974e-18,-5.5789974e-18,1.6286633e-05,1.6286633e-05,-1.5947198e-05,-1.5947198e-05,0.00027326773,0.00027326773,2.0850135e-16,2.0850135e-16,0.27851988,0.27851988,1.19325e-14,1.19325e-14,0.1308956,0.1308956,5.2193113e-15,5.2193113e-15,-0.0017803148,-0.0017803148,0.0020199784,0.0020199784,-0.00035606296,-0.00035606296,1.7743624e-16,1.7743624e-16,1.9820937e-14,1.9820937e-14,-1.9856287e-14,-1.9856287e-14,1.6714936e-18,1.6714936e-18,-3.3564927e-17,-3.3564927e-17,-0.002758369,-0.002758369,1.8628983e-16,1.8628983e-16,-2.9424705e-17,-2.9424705e-17,9.0289788e-17,9.0289788e-17,4.609866e-07,4.609866e-07,1.7962442e-33,1.7962442e-33
-0.0016789934,-0.0016789934,0.0016789934,0.0016789934,-4.3953556e-16,-4.3953556e-16,-4.2711263e-16,-4.2711263e-16,0.0016789934,0.0016789934,-0.0021416253,-0.0021416253,-0.00028784693,-0.00028784693,-0.0021412934,-0.0021412934,-0.00028784693,-0.00028784693,0.00023998611,0.00023998611,2.0393598e-16,2.0393598e-16,9.6739011e-05,9.6739011e-05,9.6739011e-05,9.6739011e-05,-1.8246163e-17,-1.8246163e-17,-0.0016311326,-0.0016311326,-0.00028784693,-0.00028784693,-0.0016311326,-0.0016311326,-0.00028784693,-0.00028784693,3.2193824e-17,3.2193824e-17,1.898114e-16,1.898114e-16,-0.0019189795,-0.0019189795,2.2390235e-16,2.2390235e-16,0.00070147107,0.00070147107,-1.1348501e-17,-1.1348501e-17,-4.7860814e-05,-4.7860814e-05,0.00028784693,0.00028784693,-4.7860814e-05,-4.7860814e-05,0.00028784693,0.00028784693,0.00023998611,0.00023998611,2.1261578e-16,2.1261578e-16,-0.0016789934,-0.0016789934,-0.0016789934,-0.0016789934,-0.00028784693,-0.00028784693,3.2246337e-07,3.2246337e-07,-5.6773831e-18,-5.6773831e-18,1.5472302e-05,1.5472302e-05,-1.5149838e-05,-1.5149838e-05,0.00027190999,0.00027190999,2.009035e-16,2.009035e-16,0.27776381,0.27776381,1.1464391e-14,1.1464391e-14,0.13093579,0.13093579,4.991938e-15,4.991938e-15,-0.0016789934,-0.0016789934,0.0019189795,0.0019189795,-0.00033579868,-0.00033579868,1.7498427e-16,1.7498427e-16,1.9962911e-14,1.9962911e-14,-1.9996485e-14,-1.9996485e-14,1.6355409e-18,1.6355409e-18,-3.3411395e-17,-3.3411395e-17,-0.0026204506,-0.0026204506,1.8506662e-16,1.8506662e-16,-2.9207887e-17,-2.9207887e-17,8.9414534e-17,8.9414534e-17,4.5643335e-07,4.5643335e-07,1.8790223e-33,1.8790223e-33
-0.0015827381,-0.0015827381,0.0015827381,0.0015827381,-4.3996924e-16,-4.3996924e-16,-4.1758253e-16,-4.1758253e-16,0.0015827381,0.0015827381,-0.0020345574,-0.0020345574,-0.00027345458,-0.00027345458,-0.0020342287,-0.0020342287,-0.00027345458,-0.00027345458,0.00024029245,0.00024029245,1.9653301e-16,1.9653301e-16,9.1902061e-05,9.1902061e-05,9.1902061e-05,9.1902061e-05,-1.8363565e-17,-1.8363565e-17,-0.001549576,-0.001549576,-0.00027345458,-0.00027345458,-0.001549576,-0.001549576,-0.00027345458,-0.00027345458,3.3482583e-17,3.3482583e-17,1.8799622e-16,1.8799622e-16,-0.0018230305,-0.0018230305,2.2337849e-16,2.2337849e-16,0.00066639752,0.00066639752,-1.0825158e-17,-1.0825158e-17,-3.3162127e-05,-3.3162127e-05,0.00027345458,0.00027345458,-3.3162127e-05,-3.3162127e-05,0.00027345458,0.00027345458,0.00024029245,0.00024029245,2.0523376e-16,2.0523376e-16,-0.0015827381,-0.0015827381,-0.0015827381,-0.0015827381,-0.00027345458,-0.00027345458,3.063402e-07,3.063402e-07,-5.7692866e-18,-5.7692866e-18,1.4698687e-05,1.4698687e-05,-1.4392346e-05,-1.4392346e-05,0.00027062013,0.00027062013,1.9325429e-16,1.9325429e-16,0.27704554,0.27704554,1.0992593e-14,1.0992593e-14,0.13097396,0.13097396,4.7624458e-15,4.7624458e-15,-0.0015827381,-0.0015827381,0.0018230305,0.0018230305,-0.00031654762,-0.00031654762,1.7256504e-16,1.7256504e-16,2.0103834e-14,2.0103834e-14,-2.0135703e-14,-2.0135703e-14,1.5999979e-18,1.5999979e-18,-3.3265075e-17,-3.3265075e-17,-0.0024894281,-0.0024894281,1.8387792e-16,1.8387792e-16,-2.9001313e-17,-2.9001313e-17,8.8580722e-17,8.8580722e-17,4.5192012e-07,4.5192012e-07,1.9584638e-33,1.9584638e-33
-0.0014912955,-0.0014912955,0.0014912955,0.0014912955,-4.4148712e-16,-4.4148712e-16,-4.080555e-16,-4.080555e-16,0.0014912955,0.0014912955,-0.0019328427,-0.0019328427,-0.00025978185,-0.00025978185,-0.0019325173,-0.0019325173,-0.00025978185,-0.00025978185,0.00024058348,0.00024058348,1.8906574e-16,1.8906574e-16,8.7306958e-05,8.7306958e-05,8.7306958e-05,8.7306958e-05,-1.8472831e-17,-1.8472831e-17,-0.0014720972,-0.0014720972,-0.00025978185,-0.00025978185,-0.0014720972,-0.0014720972,-0.00025978185,-0.00025978185,3.4739332e-17,3.4739332e-17,1.8623865e-16,1.8623865e-16,-0.001731879,-0.001731879,2.2288009e-16,2.2288009e-16,0.00063307764,0.00063307764,-1.0303388e-17,-1.0303388e-17,-1.9198375e-05,-1.9198375e-05,0.00025978185,0.00025978185,-1.9198375e-05,-1.9198375e-05,0.00025978185,0.00025978185,0.00024058348,0.00024058348,1.9778641e-16,1.9778641e-16,-0.0014912955,-0.0014912955,-0.0014912955,-0.0014912955,-0.00025978185,-0.00025978185,2.9102319e-07,2.9102319e-07,-5.8550836e-18,-5.8550836e-18,1.3963752e-05,1.3963752e-05,-1.3672729e-05,-1.3672729e-05,0.00026939477,0.00026939477,1.8555764e-16,1.8555764e-16,0.27636319,0.27636319,1.0517375e-14,1.0517375e-14,0.13101022,0.13101022,4.530982e-15,4.530982e-15,-0.0014912955,-0.0014912955,0.001731879,0.001731879,-0.00029825911,-0.00029825911,1.7017766e-16,1.7017766e-16,2.0243749e-14,2.0243749e-14,-2.0273984e-14,-2.0273984e-14,1.5648761e-18,1.5648761e-18,-3.3125652e-17,-3.3125652e-17,-0.0023649567,-0.0023649567,1.8272332e-16,1.8272332e-16,-2.8804528e-17,-2.8804528e-17,8.7786513e-17,8.7786513e-17,4.4744703e-07,4.4744703e-07,2.0345009e-33,2.0345009e-33
-0.0014044251,-0.0014044251,0.0014044251,0.0014044251,-4.4235449e-16,-4.4235449e-16,-3.9853406e-16,-3.9853406e-16,0.0014044251,0.0014044251,-0.0018362136,-0.0018362136,-0.00024679276,-0.00024679276,-0.0018358914,-0.0018358914,-0.00024679276,-0.00024679276,0.00024085995,0.00024085995,1.8153888e-16,1.8153888e-16,8.294161e-05,8.294161e-05,8.294161e-05,8.294161e-05,-1.8574443e-17,-1.8574443e-17,-0.0013984923,-0.0013984923,-0.00024679276,-0.00024679276,-0.0013984923,-0.0013984923,-0.00024679276,-0.00024679276,3.5965587e-17,3.5965587e-17,1.8453683e-16,1.8453683e-16,-0.0016452851,-0.0016452851,2.2240683e-16,2.2240683e-16,0.00060142376,0.00060142376,-9.783431e-18,-9.783431e-18,-5.9328104e-06,-5.9328104e-06,0.00024679276,0.00024679276,-5.9328104e-06,-5.9328104e-06,0.00024679276,0.00024679276,0.00024085995,0.00024085995,1.9027846e-16,1.9027846e-16,-0.0014044251,-0.0014044251,-0.0014044251,-0.0014044251,-0.00024679276,-0.00024679276,2.7647203e-07,2.7647203e-07,-5.9351305e-18,-5.9351305e-18,1.3265565e-05,1.3265565e-05,-1.2989093e-05,-1.2989093e-05,0.00026823068,0.00026823068,1.7781724e-16,1.7781724e-16,0.27571495,0.27571495,1.003899e-14,1.003899e-14,0.13104467,0.13104467,4.2976852e-15,4.2976852e-15,-0.0014044251,-0.0014044251,0.0016452851,0.0016452851,-0.00028088502,-0.00028088502,1.6782121e-16,1.6782121e-16,2.03827e-14,2.03827e-14,-2.0411366e-14,-2.0411366e-14,1.5301856e-18,1.5301856e-18,-3.2992824e-17,-3.2992824e-17,-0.0022467088,-0.0022467088,1.816024e-16,1.816024e-16,-2.8617099e-17,-2.8617099e-17,8.7030135e-17,8.7030135e-17,4.4301418e-07,4.4301418e-07,2.1071009e-33,2.1071009e-33
-0.0013218982,-0.0013218982,0.0013218982,0.0013218982,-4.4213765e-16,-4.4213765e-16,-3.8902048e-16,-3.8902048e-16,0.0013218982,0.0013218982,-0.0017444158,-0.0017444158,-0.00023445312,-0.00023445312,-0.0017440968,-0.0017440968,-0.00023445312,-0.00023445312,0.0002411226,0.0002411226,1.7395679e-16,1.7395679e-16,7.8794529e-05,7.8794529e-05,7.8794529e-05,7.8794529e-05,-1.866886e-17,-1.866886e-17,-0.0013285677,-0.0013285677,-0.00023445312,-0.00023445312,-0.0013285677,-0.0013285677,-0.00023445312,-0.00023445312,3.7162788e-17,3.7162788e-17,1.8288895e-16,1.8288895e-16,-0.0015630208,-0.0015630208,2.2195834e-16,2.2195834e-16,0.00057135257,0.00057135257,-9.2655074e-18,-9.2655074e-18,6.669476e-06,6.669476e-06,0.00023445312,0.00023445312,6.669476e-06,6.669476e-06,0.00023445312,0.00023445312,0.0002411226,0.0002411226,1.8271434e-16,1.8271434e-16,-0.0013218982,-0.0013218982,-0.0013218982,-0.0013218982,-0.00023445312,-0.00023445312,2.6264843e-07,2.6264843e-07,-6.0097655e-18,-6.0097655e-18,1.2602286e-05,1.2602286e-05,-1.2339638e-05,-1.2339638e-05,0.00026712479,0.00026712479,1.7003652e-16,1.7003652e-16,0.27509912,0.27509912,9.5576752e-15,9.5576752e-15,0.1310774,0.1310774,4.0626854e-15,4.0626854e-15,-0.0013218982,-0.0013218982,0.0015630208,0.0015630208,-0.00026437964,-0.00026437964,1.654948e-16,1.654948e-16,2.0520726e-14,2.0520726e-14,-2.0547889e-14,-2.0547889e-14,1.4959353e-18,1.4959353e-18,-3.2866298e-17,-3.2866298e-17,-0.0021343734,-0.0021343734,1.8051467e-16,1.8051467e-16,-2.8438606e-17,-2.8438606e-17,8.6309884e-17,8.6309884e-17,4.386216e-07,4.386216e-07,2.1762608e-33,2.1762608e-33
-0.0012434977,-0.0012434977,0.0012434977,0.0012434977,-4.4257133e-16,-4.4257133e-16,-3.7951682e-16,-3.7951682e-16,0.0012434977,0.0012434977,-0.0016572078,-0.0016572078,-0.00022273047,-0.00022273047,-0.001656892,-0.001656892,-0.00022273047,-0.00022273047,0.00024137211,0.00024137211,1.6632361e-16,1.6632361e-16,7.4854803e-05,7.4854803e-05,7.4854803e-05,7.4854803e-05,-1.8756516e-17,-1.8756516e-17,-0.0012621393,-0.0012621393,-0.00022273047,-0.00022273047,-0.0012621393,-0.0012621393,-0.00022273047,-0.00022273047,3.8332305e-17,3.8332305e-17,1.8129324e-16,1.8129324e-16,-0.0014848698,-0.0014848698,2.2153422e-16,2.2153422e-16,0.00054278494,0.00054278494,-8.7498194e-18,-8.7498194e-18,1.8641648e-05,1.8641648e-05,0.00022273047,0.00022273047,1.8641648e-05,1.8641648e-05,0.00022273047,0.00022273047,0.00024137211,0.00024137211,1.7509823e-16,1.7509823e-16,-0.0012434977,-0.0012434977,-0.0012434977,-0.0012434977,-0.00022273047,-0.00022273047,2.4951601e-07,2.4951601e-07,-6.0793091e-18,-6.0793091e-18,1.1972172e-05,1.1972172e-05,-1.1722656e-05,-1.1722656e-05,0.0002660742,0.0002660742,1.6221872e-16,1.6221872e-16,0.27451409,0.27451409,9.0736513e-15,9.0736513e-15,0.13110849,0.13110849,3.826105e-15,3.826105e-15,-0.0012434977,-0.0012434977,0.0014848698,0.0014848698,-0.00024869953,-0.00024869953,1.6319754e-16,1.6319754e-16,2.0657868e-14,2.0657868e-14,-2.0683588e-14,-2.0683588e-14,1.462133e-18,1.462133e-18,-3.2745794e-17,-3.2745794e-17,-0.0020276547,-0.0020276547,1.7945961e-16,1.7945961e-16,-2.8268644e-17,-2.8268644e-17,8.5624124e-17,8.5624124e-17,4.3426928e-07,4.3426928e-07,2.2420026e-33,2.2420026e-33
-0.0011690171,-0.0011690171,0.0011690171,0.0011690171,-4.4235449e-16,-4.4235449e-16,-3.7002491e-16,-3.7002491e-16,0.0011690171,0.0011690171,-0.0015743601,-0.0015743601,-0.00021159394,-0.00021159394,-0.0015740474,-0.0015740474,-0.00021159394,-0.00021159394,0.00024160915,0.00024160915,1.5864319e-16,1.5864319e-16,7.1112063e-05,7.1112063e-05,7.1112063e-05,7.1112063e-05,-1.8837825e-17,-1.8837825e-17,-0.0011990323,-0.0011990323,-0.00021159394,-0.00021159394,-0.0011990323,-0.0011990323,-0.00021159394,-0.00021159394,3.9475439e-17,3.9475439e-17,1.7974796e-16,1.7974796e-16,-0.0014106263,-0.0014106263,2.2113405e-16,2.2113405e-16,0.0005156457,0.0005156457,-8.2365521e-18,-8.2365521e-18,3.0015212e-05,3.0015212e-05,0.00021159394,0.00021159394,3.0015212e-05,3.0015212e-05,0.00021159394,0.00021159394,0.00024160915,0.00024160915,1.6743403e-16,1.6743403e-16,-0.0011690171,-0.0011690171,-0.0011690171,-0.0011690171,-0.00021159394,-0.00021159394,2.3704021e-07,2.3704021e-07,-6.1440653e-18,-6.1440653e-18,1.1373564e-05,1.1373564e-05,-1.1136523e-05,-1.1136523e-05,0.00026507613,0.00026507613,1.5436684e-16,1.5436684e-16,0.27395831,0.27395831,8.5871265e-15,8.5871265e-15,0.13113803,0.13113803,3.5880588e-15,3.5880588e-15,-0.0011690171,-0.0011690171,0.0014106263,0.0014106263,-0.00023380343,-0.00023380343,1.6092854e-16,1.6092854e-16,2.0794162e-14,2.0794162e-14,-2.08185e-14,-2.08185e-14,1.4287854e-18,1.4287854e-18,-3.263104e-17,-3.263104e-17,-0.001926272,-0.001926272,1.7843668e-16,1.7843668e-16,-2.8106828e-17,-2.8106828e-17,8.4971281e-17,8.4971281e-17,4.2995719e-07,4.2995719e-07,2.3043694e-33,2.3043694e-33
-0.0010982606,-0.0010982606,0.0010982606,0.0010982606,-4.4257133e-16,-4.4257133e-16,-3.605464e-16,-3.605464e-16,0.0010982606,0.0010982606,-0.0014956546,-0.0014956546,-0.00020101425,-0.00020101425,-0.001495345,-0.001495345,-0.00020101425,-0.00020101425,0.00024183434,0.00024183434,1.5091917e-16,1.5091917e-16,6.755646e-05,6.755646e-05,6.755646e-05,6.755646e-05,-1.8913175e-17,-1.8913175e-17,-0.0011390807,-0.0011390807,-0.00020101425,-0.00020101425,-0.0011390807,-0.0011390807,-0.00020101425,-0.00020101425,4.0593427e-17,4.0593427e-17,1.7825141e-16,1.7825141e-16,-0.001340095,-0.001340095,2.2075737e-16,2.2075737e-16,0.00048986341,0.00048986341,-7.7258738e-18,-7.7258738e-18,4.0820097e-05,4.0820097e-05,0.00020101425,0.00020101425,4.0820097e-05,4.0820097e-05,0.00020101425,0.00020101425,0.00024183434,0.00024183434,1.5972541e-16,1.5972541e-16,-0.0010982606,-0.0010982606,-0.0010982606,-0.0010982606,-0.00020101425,-0.00020101425,2.251882e-07,2.251882e-07,-6.2043215e-18,-6.2043215e-18,1.0804885e-05,1.0804885e-05,-1.0579697e-05,-1.0579697e-05,0.00026412797,0.00026412797,1.4648372e-16,1.4648372e-16,0.27343031,0.27343031,8.0982959e-15,8.0982959e-15,0.13116609,0.13116609,3.3486545e-15,3.3486545e-15,-0.0010982606,-0.0010982606,0.001340095,0.001340095,-0.00021965213,-0.00021965213,1.5868693e-16,1.5868693e-16,2.0929644e-14,2.0929644e-14,-2.0952656e-14,-2.0952656e-14,1.395898e-18,1.395898e-18,-3.2521776e-17,-3.2521776e-17,-0.0018299584,-0.0018299584,1.774453e-16,1.774453e-16,-2.7952785e-17,-2.7952785e-17,8.4349848e-17,8.4349848e-17,4.2568523e-07,4.2568523e-07,2.3634215e-33,2.3634215e-33
-0.0010310419,-0.0010310419,0.0010310419,0.0010310419,-4.4170397e-16,-4.4170397e-16,-3.5108275e-16,-3.5108275e-16,0.0010310419,0.0010310419,-0.0014208843,-0.0014208843,-0.00019096353,-0.00019096353,-0.0014205778,-0.0014205778,-0.00019096353,-0.00019096353,0.00024204827,0.00024204827,1.4315493e-16,1.4315493e-16,6.4178637e-05,6.4178637e-05,6.4178637e-05,6.4178637e-05,-1.8982935e-17,-1.8982935e-17,-0.0010821267,-0.0010821267,-0.00019096353,-0.00019096353,-0.0010821267,-0.0010821267,-0.00019096353,-0.00019096353,4.1687445e-17,4.1687445e-17,1.7680193e-16,1.7680193e-16,-0.0012730902,-0.0012730902,2.2040369e-16,2.2040369e-16,0.00046537024,0.00046537024,-7.217937e-18,-7.217937e-18,5.1084738e-05,5.1084738e-05,0.00019096353,0.00019096353,5.1084738e-05,5.1084738e-05,0.00019096353,0.00019096353,0.00024204827,0.00024204827,1.5197581e-16,1.5197581e-16,-0.0010310419,-0.0010310419,-0.0010310419,-0.0010310419,-0.00019096353,-0.00019096353,2.1392879e-07,2.1392879e-07,-6.26035e-18,-6.26035e-18,1.0264641e-05,1.0264641e-05,-1.0050712e-05,-1.0050712e-05,0.00026322722,0.00026322722,1.3857198e-16,1.3857198e-16,0.27292872,0.27292872,7.6073416e-15,7.6073416e-15,0.13119274,0.13119274,3.1079932e-15,3.1079932e-15,-0.0010310419,-0.0010310419,0.0012730902,0.0012730902,-0.00020620839,-0.00020620839,1.5647184e-16,1.5647184e-16,2.1064348e-14,2.1064348e-14,-2.1086089e-14,-2.1086089e-14,1.3634758e-18,1.3634758e-18,-3.2417754e-17,-3.2417754e-17,-0.0017384605,-0.0017384605,1.7648488e-16,1.7648488e-16,-2.7806158e-17,-2.7806158e-17,8.3758376e-17,8.3758376e-17,4.2145329e-07,4.2145329e-07,2.4192338e-33,2.4192338e-33
-0.00096718421,-0.00096718421,0.00096718421,0.00096718421,-4.4148712e-16,-4.4148712e-16,-3.4163526e-16,-3.4163526e-16,0.00096718421,0.00096718421,-0.0013498523,-0.0013498523,-0.00018141536,-0.00018141536,-0.0013495489,-0.0013495489,-0.00018141536,-0.00018141536,0.0002422515,0.0002422515,1.3535366e-16,1.3535366e-16,6.0969705e-05,6.0969705e-05,6.0969705e-05,6.0969705e-05,-1.9047454e-17,-1.9047454e-17,-0.0010280204,-0.0010280204,-0.00018141536,-0.00018141536,-0.0010280204,-0.0010280204,-0.00018141536,-0.00018141536,4.2758609e-17,4.2758609e-17,1.7539792e-16,1.7539792e-16,-0.0012094357,-0.0012094357,2.2007254e-16,2.2007254e-16,0.00044210173,0.00044210173,-6.7128785e-18,-6.7128785e-18,6.0836147e-05,6.0836147e-05,0.00018141536,0.00018141536,6.0836147e-05,6.0836147e-05,0.00018141536,0.00018141536,0.0002422515,0.0002422515,1.4418844e-16,1.4418844e-16,-0.00096718421,-0.00096718421,-0.00096718421,-0.00096718421,-0.00018141536,-0.00018141536,2.0323235e-07,2.0323235e-07,-6.3124083e-18,-6.3124083e-18,9.751409e-06,9.751409e-06,-9.5481767e-06,-9.5481767e-06,0.00026237151,0.00026237151,1.306341e-16,1.306341e-16,0.27245221,0.27245221,7.1144345e-15,7.1144345e-15,0.13121807,0.13121807,2.8661698e-15,2.8661698e-15,-0.00096718421,-0.00096718421,0.0012094357,0.0012094357,-0.00019343684,-0.00019343684,1.5428243e-16,1.5428243e-16,2.1198306e-14,2.1198306e-14,-2.1218829e-14,-2.1218829e-14,1.3315226e-18,1.3315226e-18,-3.2318732e-17,-3.2318732e-17,-0.0016515374,-0.0016515374,1.7555479e-16,1.7555479e-16,-2.7666605e-17,-2.7666605e-17,8.319548e-17,8.319548e-17,4.1726125e-07,4.1726125e-07,2.4718926e-33,2.4718926e-33
-0.00090651935,-0.00090651935,0.00090651935,0.00090651935,-4.4040292e-16,-4.4040292e-16,-3.3220507e-16,-3.3220507e-16,0.00090651935,0.00090651935,-0.0012823719,-0.0012823719,-0.00017234459,-0.00017234459,-0.0012820714,-0.0012820714,-0.00017234459,-0.00017234459,0.00024244457,0.00024244457,1.2751833e-16,1.2751833e-16,5.792122e-05,5.792122e-05,5.792122e-05,5.792122e-05,-1.9107061e-17,-1.9107061e-17,-0.00097661934,-0.00097661934,-0.00017234459,-0.00017234459,-0.00097661934,-0.00097661934,-0.00017234459,-0.00017234459,4.3807983e-17,4.3807983e-17,1.7403779e-16,1.7403779e-16,-0.0011489639,-0.0011489639,2.1976339e-16,2.1976339e-16,0.00041999664,0.00041999664,-6.210821e-18,-6.210821e-18,7.0099986e-05,7.0099986e-05,0.00017234459,0.00017234459,7.0099986e-05,7.0099986e-05,0.00017234459,0.00017234459,0.00024244457,0.00024244457,1.3636633e-16,1.3636633e-16,-0.00090651935,-0.00090651935,-0.00090651935,-0.00090651935,-0.00017234459,-0.00017234459,1.9307073e-07,1.9307073e-07,-6.3607399e-18,-6.3607399e-18,9.2638386e-06,9.2638386e-06,-9.0707678e-06,-9.0707678e-06,0.00026155858,0.00026155858,1.2267235e-16,1.2267235e-16,0.27199952,0.27199952,6.619734e-15,6.619734e-15,0.13124212,0.13124212,2.6232729e-15,2.6232729e-15,-0.00090651935,-0.00090651935,0.0011489639,0.0011489639,-0.00018130387,-0.00018130387,1.5211785e-16,1.5211785e-16,2.1331549e-14,2.1331549e-14,-2.1350904e-14,-2.1350904e-14,1.3000413e-18,1.3000413e-18,-3.2224481e-17,-3.2224481e-17,-0.0015689606,-0.0015689606,1.746544e-16,1.746544e-16,-2.7533798e-17,-2.7533798e-17,8.2659829e-17,8.2659829e-17,4.1310893e-07,4.1310893e-07,2.5214932e-33,2.5214932e-33
-0.00084888774,-0.00084888774,0.00084888774,0.00084888774,-4.3931872e-16,-4.3931872e-16,-3.2279316e-16,-3.2279316e-16,0.00084888774,0.00084888774,-0.0012182653,-0.0012182653,-0.00016372736,-0.00016372736,-0.0012179679,-0.0012179679,-0.00016372736,-0.00016372736,0.00024262799,0.00024262799,1.1965173e-16,1.1965173e-16,5.5025159e-05,5.5025159e-05,5.5025159e-05,5.5025159e-05,-1.9162067e-17,-1.9162067e-17,-0.00092778837,-0.00092778837,-0.00016372736,-0.00016372736,-0.00092778837,-0.00092778837,-0.00016372736,-0.00016372736,4.4836576e-17,4.4836576e-17,1.7272001e-16,1.7272001e-16,-0.0010915157,-0.0010915157,2.1947574e-16,2.1947574e-16,0.00039899681,0.00039899681,-5.7118728e-18,-5.7118728e-18,7.8900632e-05,7.8900632e-05,0.00016372736,0.00016372736,7.8900632e-05,7.8900632e-05,0.00016372736,0.00016372736,0.00024262799,0.00024262799,1.2851227e-16,1.2851227e-16,-0.00084888774,-0.00084888774,-0.00084888774,-0.00084888774,-0.00016372736,-0.00016372736,1.834172e-07,1.834172e-07,-6.4055748e-18,-6.4055748e-18,8.8006466e-06,8.8006466e-06,-8.6172294e-06,-8.6172294e-06,0.00026078629,0.00026078629,1.1468889e-16,1.1468889e-16,0.27156946,0.27156946,6.1233892e-15,6.1233892e-15,0.13126498,0.13126498,2.3793858e-15,2.3793858e-15,-0.00084888774,-0.00084888774,0.0010915157,0.0010915157,-0.00016977755,-0.00016977755,1.4997729e-16,1.4997729e-16,2.1464107e-14,2.1464107e-14,-2.1482343e-14,-2.1482343e-14,1.2690343e-18,1.2690343e-18,-3.2134781e-17,-3.2134781e-17,-0.0014905125,-0.0014905125,1.7378308e-16,1.7378308e-16,-2.7407423e-17,-2.7407423e-17,8.2150152e-17,8.2150152e-17,4.0899616e-07,4.0899616e-07,2.5681378e-33,2.5681378e-33
